experiment_name,scene,plan,variant,model,run_name,iter,split,l1,psnr,log_path
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,8000,test,0.022932859802884713,26.910760607038224,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,8000,train,0.018316621892154217,28.461244583129883,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,10000,test,0.022187218868306702,27.23864105769566,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,10000,train,0.01707082726061344,29.071430587768557,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,12000,test,0.022072247162993466,27.260815484183173,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,12000,train,0.015783287584781647,29.695318603515627,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,14000,test,0.02173376509121486,27.4774785723005,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,14000,train,0.015554319508373738,30.21546783447266,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,16000,test,0.021313024817832878,27.510522842407227,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,16000,train,0.014843102544546127,30.45819778442383,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,18000,test,0.021323544505451406,27.575596400669642,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,18000,train,0.013619112968444825,31.196495819091798,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,20000,test,0.021073283827198402,27.629786355154852,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,20000,train,0.013258856162428856,31.253273010253906,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,22000,test,0.021043717195945125,27.640066691807338,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,22000,train,0.013239189796149731,31.371154403686525,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,24000,test,0.02100140361913613,27.665973663330078,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,24000,train,0.013031276315450669,31.492718887329104,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,26000,test,0.02107784690867577,27.660959107535223,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,26000,train,0.01292452458292246,31.62347984313965,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,28000,test,0.021173311663525443,27.58621869768415,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,28000,train,0.012857191264629364,31.764205551147462,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,30000,test,0.021177239316914762,27.58492864881243,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,30000,train,0.013175122253596783,31.638027572631838,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,32000,test,0.02121197651805622,27.567238807678223,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,32000,train,0.012617280147969723,32.02085571289063,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,34000,test,0.021211319070841585,27.6094126020159,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,34000,train,0.012891369871795177,31.751422119140628,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,36000,test,0.02117922602753554,27.594457353864396,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,36000,train,0.012499784119427204,32.16533432006836,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,38000,test,0.021158509222524505,27.590325764247346,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,38000,train,0.012644164822995664,32.010031127929686,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,40000,test,0.02109316410496831,27.557597705296107,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__3dgs__default_40k_eval2k,405841,planB,vggt_108,3dgs,default_40k_eval2k,40000,train,0.012089918926358224,32.36256065368652,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/3dgs/logs/405841__planB__vggt_108__3dgs_default_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,2000,test,0.027286805079451627,25.893173081534247,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,2000,train,0.030296335369348528,25.499286270141603,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,4000,test,0.023883574908333163,26.754528454371858,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,4000,train,0.024499455466866493,26.470924377441406,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,6000,test,0.02361257553898862,27.04288033076695,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,6000,train,0.024049080908298492,27.03143882751465,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,8000,test,0.023001760244369507,27.155705996922084,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,8000,train,0.023097684979438784,27.300247955322266,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,10000,test,0.021688306903732673,27.374694279261995,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,10000,train,0.021462228521704676,27.878628158569338,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,12000,test,0.021129332216722623,27.518751961844305,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,12000,train,0.020720729231834413,27.97054100036621,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,14000,test,0.021102295789335455,27.58020796094622,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,14000,train,0.01895926222205162,28.52081871032715,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,16000,test,0.020546388812363148,27.69291400909424,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,16000,train,0.018303735926747323,28.794342422485354,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,18000,test,0.021194452153784887,27.618321418762207,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,18000,train,0.01998213566839695,28.463219070434572,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,20000,test,0.020592403198991503,27.706740788051057,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,20000,train,0.017823542654514312,29.07711410522461,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,22000,test,0.020539723935403993,27.73175961630685,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,22000,train,0.017868491262197497,29.092661666870118,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,24000,test,0.020383081531950405,27.779627255031038,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,24000,train,0.016448042728006842,29.516592025756836,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,26000,test,0.02051078461642776,27.77996253967285,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,26000,train,0.016923458687961104,29.380592346191406,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,28000,test,0.020416810709450926,27.8329439163208,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,28000,train,0.016852021589875223,29.399743270874026,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,30000,test,0.019946155470928973,27.89147799355643,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,30000,train,0.016976417042315006,29.449555587768558,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,32000,test,0.020247783245784894,27.89997741154262,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,32000,train,0.016802978515625,29.353294754028322,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,34000,test,0.02022276765533856,27.887922150748114,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,34000,train,0.016703441739082336,29.28447647094727,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,36000,test,0.019974767762635435,27.950818334306987,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,36000,train,0.016165363974869253,29.749666213989258,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,38000,test,0.020288185948239904,27.84935528891427,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,38000,train,0.015934321284294128,29.829647827148438,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,40000,test,0.01977370286892567,28.005698885236466,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
405841__planB__vggt_108__scaffold__final_40k_eval2k,405841,planB,vggt_108,scaffold,final_40k_eval2k,40000,train,0.01607423648238182,29.67197036743164,/home/bzhang512/CV_Project/output/part1/405841/planB/vggt_108/scaffold/logs/405841__planB__vggt_108__scaffold_final_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,2000,test,0.01866020169109106,30.11229133605957,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,2000,train,0.017117108404636382,30.06644744873047,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,4000,test,0.03176104862775121,24.01744188581194,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,4000,train,0.025713473185896875,26.065658187866212,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,6000,test,0.02670207167310374,25.453807694571356,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,6000,train,0.02007815092802048,28.08536949157715,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,8000,test,0.02516582900924342,26.09173366001674,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,8000,train,0.01849990338087082,28.852262496948242,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,10000,test,0.024478779839617864,26.34223583766392,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,10000,train,0.017583392187952997,29.228287887573245,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,12000,test,0.02353421824851206,26.635372706821986,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,12000,train,0.016091350838541987,29.93661460876465,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,14000,test,0.023560459725558758,26.71820899418422,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,14000,train,0.016472283750772476,30.04349632263184,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,16000,test,0.020332237838634422,28.216722760881694,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,16000,train,0.014076364971697331,31.59748878479004,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,18000,test,0.0176363602679755,29.877178464617046,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,18000,train,0.01135722491890192,33.82260208129883,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
DL3DV-2__planA__colmap_108__3dgs__default_40k_eval2k,DL3DV-2,planA,colmap_108,3dgs,default_40k_eval2k,20000,test,0.01627374260819384,30.745021411350795,/home/bzhang512/CV_Project/output/part1/DL3DV-2/planA/colmap_108/3dgs/logs/DL3DV-2__planA__colmap_108__3dgs_default_40k_eval2k.log
